,DATE,S,I,Q,R,D,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10
306,2020-11-28,51337115.17715633,480.0724769400643,5764.368298368316,199.16282040355898,1.982769626123556,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
307,2020-11-29,51336834.98941005,491.7382788661148,6022.989175217166,208.9681665979268,2.0784909387640673,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
308,2020-11-30,51336551.77903054,514.6628854767512,6272.4624150043455,219.40220986750666,2.4569807840289233,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
309,2020-12-01,51336240.78321694,543.2286540962416,6545.414918414939,228.34230758304622,2.9944246377785704,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
310,2020-12-02,51335885.36665999,572.4212565489678,6863.890153483159,235.5076238126681,3.577827836958066,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
311,2020-12-03,51335501.4040168,599.6396226597658,7207.597857639695,247.98454941399405,4.137475162850905,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
312,2020-12-04,51335112.89743605,622.8859967535845,7545.664335664358,274.7012819420208,4.614471257825195,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
313,2020-12-05,51334739.80588652,641.5569247904358,7854.35593475605,320.08669534785696,4.958080254743149,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
314,2020-12-06,51334385.91561719,660.6261592705807,8138.499171790026,370.5723691670597,5.150204248443418,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
315,2020-12-07,51334050.969697125,686.4617543293424,8410.060606060631,408.0905593312985,5.180904824258763,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
316,2020-12-08,51333729.160550274,723.6880901651949,8682.902372709048,419.91764801239106,5.094860509202329,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
317,2020-12-09,51333392.47802024,769.9548512292167,8978.468910263804,414.70652234274957,5.155217597008804,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
318,2020-12-10,51333007.36130552,821.1680480356364,9320.100233100262,406.4541956949349,5.679739323093266,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
319,2020-12-11,51332549.39107416,873.2659543295528,9725.487479527488,405.7245128621475,6.894500800594272,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
320,2020-12-12,51332030.71387233,922.315896779543,10189.726283589356,409.3486443201466,8.65882465354431,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
321,2020-12-13,51331472.617715776,964.417465285054,10702.263403263436,410.7245919653312,10.74034538369934,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
322,2020-12-14,51330892.90098502,996.1042612449601,11252.241639941776,406.6044587369458,12.912176733584715,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
323,2020-12-15,51330295.403519794,1015.6459320558464,11827.58796867431,407.1567517456175,14.969349408803296,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
324,2020-12-16,51329680.475524634,1021.7461366137256,12415.925407925446,425.90407914481847,16.71237335572733,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
325,2020-12-17,51329055.18749558,1015.0881310006033,13001.899237058891,470.6197770632962,17.968880970612677,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
326,2020-12-18,51328453.49109462,1004.2735600424562,13558.24377903556,526.0800935308976,18.674994449249706,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
327,2020-12-19,51327916.05827522,999.8836657512546,14054.715617715661,571.3120045527443,18.79395843731242,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
328,2020-12-20,51327468.31380959,1009.3612241095035,14473.65187198002,591.066022270562,18.370593735716113,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
329,2020-12-21,51327074.693744764,1027.595146981848,14847.711800791916,592.9868033724922,17.776025766341373,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
330,2020-12-22,51326684.386946544,1046.335880203469,15222.135198135245,590.4425406832804,17.462956106310084,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
331,2020-12-23,51326259.82869933,1058.222131188742,15629.969921831273,594.971671487765,17.77109783566716,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
332,2020-12-24,51325816.439961985,1059.4456536688201,16055.496085050781,610.7936109111564,18.58821004614958,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
333,2020-12-25,51325382.88811204,1047.086462954052,16470.801864801913,640.2980185387585,19.689063332417316,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
334,2020-12-26,51324984.99005933,1019.939321530133,16851.112919672978,683.8630297052218,20.85819142824895,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
335,2020-12-27,51324637.16084315,983.6579805841475,17184.204834572898,733.8206827425846,21.919180623897446,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
336,2020-12-28,51324350.96503512,945.6109384785271,17460.990675990728,780.491491732232,22.70538034873434,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
337,2020-12-29,51324137.96720686,913.1666935757038,17672.383510415548,814.1959707555492,23.050140032131182,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
338,2020-12-30,51324009.73193002,893.693744238109,17809.296404336423,825.254633893921,22.78680910345953,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
339,2020-12-31,51323977.82377621,894.5605888281746,17862.642424242425,803.987995228733,21.748736992090915,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
340,2021-01-01,51324053.80731706,923.1357257083323,17823.33463662262,740.7165688413701,19.769273127396893,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0
341,2021-01-02,51324249.24712421,986.7876532410137,17682.28610796608,625.7608688132173,16.681766938749018,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0
